WELL ID,WELL NAME,APPROXIMATE LATITUDE,APPROXIMATE LONGITUDE,CHEMICAL,QUALIFIER,RESULT,UNITS,DATE,DATASET_CAT,DATASET,COUNTY,RB,GW_BASIN_NAME,ASSEMBLY,SENATE
GASD00000937,SD 937,33.421,-116.828,PCATE,<,4,UG/L,12/18/2008,WATER SUPPLY (WELLS),GAMA,SAN DIEGO,9,NO BASIN FOUND,71,38
GASD00000905,SD 905,33.085,-116.653,PCATE,<,4,UG/L,12/2/2008,WATER SUPPLY (WELLS),GAMA,SAN DIEGO,9,NO BASIN FOUND,71,38
GASD00000845,SD 845,32.796,-116.838,PCATE,<,4,UG/L,5/29/2008,WATER SUPPLY (WELLS),GAMA,SAN DIEGO,9,NO BASIN FOUND,71,38
GASD00000827,SD 827,32.988,-116.891,PCATE,<,4,UG/L,5/15/2008,WATER SUPPLY (WELLS),GAMA,SAN DIEGO,9,NO BASIN FOUND,71,38
GASD00000906,SD 906,32.803,-116.632,PCATE,<,4,UG/L,12/3/2008,WATER SUPPLY (WELLS),GAMA,SAN DIEGO,9,NO BASIN FOUND,71,40
GASD00000898,SD 898,32.985,-116.797,PCATE,<,4,UG/L,6/10/2008,WATER SUPPLY (WELLS),GAMA,SAN DIEGO,9,NO BASIN FOUND,71,38
GASD00000843,SD 843,33.381,-117.117,PCATE,<,4,UG/L,5/28/2008,WATER SUPPLY (WELLS),GAMA,SAN DIEGO,9,NO BASIN FOUND,75,38
GASD00000910,SD 910,32.628,-116.352,PCATE,<,4,UG/L,12/3/2008,WATER SUPPLY (WELLS),GAMA,SAN DIEGO,9,NO BASIN FOUND,71,40
GASD00000848,SD 848,33.294,-117.26,PCATE,<,4,UG/L,5/28/2008,WATER SUPPLY (WELLS),GAMA,SAN DIEGO,9,NO BASIN FOUND,76,36
GASD00000878,SD 878,32.828,-116.633,PCATE,<,4,UG/L,6/17/2008,WATER SUPPLY (WELLS),GAMA,SAN DIEGO,9,NO BASIN FOUND,71,38
GASD00000879,SD 879,32.86,-116.629,PCATE,<,4,UG/L,6/17/2008,WATER SUPPLY (WELLS),GAMA,SAN DIEGO,9,NO BASIN FOUND,71,38
GASD00000901,SD 901,32.743,-116.759,PCATE,<,4,UG/L,12/2/2008,WATER SUPPLY (WELLS),GAMA,SAN DIEGO,9,NO BASIN FOUND,71,40
GASD00000831,SD 831,33.015,-116.832,PCATE,<,4,UG/L,5/20/2008,WATER SUPPLY (WELLS),GAMA,SAN DIEGO,9,NO BASIN FOUND,71,38
GASD00000830,SD 830,33.033,-116.994,PCATE,<,4,UG/L,5/21/2008,WATER SUPPLY (WELLS),GAMA,SAN DIEGO,9,NO BASIN FOUND,71,38
GASD00000887,SD 887,32.86,-116.641,PCATE,<,4,UG/L,6/18/2008,WATER SUPPLY (WELLS),GAMA,SAN DIEGO,9,NO BASIN FOUND,71,38
GASD00000823,SD 823,33.016,-116.9,PCATE,<,4,UG/L,5/14/2008,WATER SUPPLY (WELLS),GAMA,SAN DIEGO,9,SANTA MARIA VALLEY (9-11),71,38
GASD00000894,SD 894,32.628,-116.751,PCATE,<,4,UG/L,6/19/2008,WATER SUPPLY (WELLS),GAMA,SAN DIEGO,9,NO BASIN FOUND,71,40
GASD00000881,SD 881,32.862,-116.6,PCATE,<,4,UG/L,6/18/2008,WATER SUPPLY (WELLS),GAMA,SAN DIEGO,9,NO BASIN FOUND,71,38
GASD00000862,SD 862,32.911,-116.894,PCATE,<,4,UG/L,6/10/2008,WATER SUPPLY (WELLS),GAMA,SAN DIEGO,9,NO BASIN FOUND,71,38
GASD00000804,SD 804,33.026,-116.82,PCATE,<,4,UG/L,4/30/2008,WATER SUPPLY (WELLS),GAMA,SAN DIEGO,9,NO BASIN FOUND,71,38
GASD00000945,SD 945,32.623,-116.418,PCATE,<,4,UG/L,1/6/2009,WATER SUPPLY (WELLS),GAMA,SAN DIEGO,9,NO BASIN FOUND,71,40
GASD00000877,SD 877,32.841,-116.764,PCATE,<,4,UG/L,6/17/2008,WATER SUPPLY (WELLS),GAMA,SAN DIEGO,9,NO BASIN FOUND,71,38
GASD00000847,SD 847,33.304,-117.264,PCATE,<,4,UG/L,5/29/2008,WATER SUPPLY (WELLS),GAMA,SAN DIEGO,9,NO BASIN FOUND,76,36
GASD00000816,SD 816,33.059,-116.846,PCATE,<,4,UG/L,5/8/2008,WATER SUPPLY (WELLS),GAMA,SAN DIEGO,9,SANTA MARIA VALLEY (9-11),71,38
GASD00000806,SD 806,32.993,-116.849,PCATE,<,4,UG/L,4/30/2008,WATER SUPPLY (WELLS),GAMA,SAN DIEGO,9,NO BASIN FOUND,71,38
GASD00000948,SD 948,33.221,-116.354,PCATE,<,4,UG/L,1/20/2009,WATER SUPPLY (WELLS),GAMA,SAN DIEGO,7,BORREGO VALLEY (7-24),71,38
GASD00000820,SD 820,33.067,-116.834,PCATE,<,4,UG/L,5/13/2008,WATER SUPPLY (WELLS),GAMA,SAN DIEGO,9,SANTA MARIA VALLEY (9-11),71,38
GASD00000866,SD 866,32.882,-116.873,PCATE,<,4,UG/L,6/11/2008,WATER SUPPLY (WELLS),GAMA,SAN DIEGO,9,SAN DIEGO RIVER VALLEY (9-15),71,38
GASD00000844,SD 844,33.36,-117.206,PCATE,=,14,UG/L,5/28/2008,WATER SUPPLY (WELLS),GAMA,SAN DIEGO,9,NO BASIN FOUND,75,38
GASD00000832,SD 832,33.019,-116.944,PCATE,<,4,UG/L,5/22/2008,WATER SUPPLY (WELLS),GAMA,SAN DIEGO,9,NO BASIN FOUND,71,38
GASD00000904,SD 904,33.079,-116.654,PCATE,<,4,UG/L,12/2/2008,WATER SUPPLY (WELLS),GAMA,SAN DIEGO,9,NO BASIN FOUND,71,38
GASD00000826,SD 826,33.096,-116.84,PCATE,<,4,UG/L,5/15/2008,WATER SUPPLY (WELLS),GAMA,SAN DIEGO,9,NO BASIN FOUND,71,38
GASD00000817,SD 817,33.046,-116.886,PCATE,<,4,UG/L,5/8/2008,WATER SUPPLY (WELLS),GAMA,SAN DIEGO,9,NO BASIN FOUND,71,38
GASD00000917,SD 917,33.006,-117.234,PCATE,<,4,UG/L,12/9/2008,WATER SUPPLY (WELLS),GAMA,SAN DIEGO,9,NO BASIN FOUND,77,39
GASD00000871,SD 871,32.891,-116.871,PCATE,<,4,UG/L,6/12/2008,WATER SUPPLY (WELLS),GAMA,SAN DIEGO,9,NO BASIN FOUND,71,38
GASD00000856,SD 856,33.36,-117.23,PCATE,=,14,UG/L,6/4/2008,WATER SUPPLY (WELLS),GAMA,SAN DIEGO,9,NO BASIN FOUND,75,38
GASD00000805,SD 805,33.013,-116.783,PCATE,<,4,UG/L,4/30/2008,WATER SUPPLY (WELLS),GAMA,SAN DIEGO,9,NO BASIN FOUND,71,38
GASD00000908,SD 908,32.72,-116.823,PCATE,<,4,UG/L,12/3/2008,WATER SUPPLY (WELLS),GAMA,SAN DIEGO,9,NO BASIN FOUND,71,40
GASD00000854,SD 854,33.41,-117.204,PCATE,<,4,UG/L,6/3/2008,WATER SUPPLY (WELLS),GAMA,SAN DIEGO,9,NO BASIN FOUND,75,38
GASD00000808,SD 808,33.033,-116.813,PCATE,<,4,UG/L,5/1/2008,WATER SUPPLY (WELLS),GAMA,SAN DIEGO,9,NO BASIN FOUND,71,38
GASD00000903,SD 903,33.06,-116.651,PCATE,<,4,UG/L,12/2/2008,WATER SUPPLY (WELLS),GAMA,SAN DIEGO,9,NO BASIN FOUND,71,38
GASD00000927,SD 927,33.069,-116.821,PCATE,<,4,UG/L,12/17/2008,WATER SUPPLY (WELLS),GAMA,SAN DIEGO,9,NO BASIN FOUND,71,38
GASD00000933,SD 933,32.787,-116.826,PCATE,=,6,UG/L,1/6/2009,WATER SUPPLY (WELLS),GAMA,SAN DIEGO,9,NO BASIN FOUND,71,38
GASD00000850,SD 850,33.018,-116.81,PCATE,<,4,UG/L,5/6/2008,WATER SUPPLY (WELLS),GAMA,SAN DIEGO,9,NO BASIN FOUND,71,38
GASD00000926,SD 926,33.056,-116.629,PCATE,<,4,UG/L,12/16/2008,WATER SUPPLY (WELLS),GAMA,SAN DIEGO,9,NO BASIN FOUND,71,38
GASD00000936,SD 936,32.664,-116.265,PCATE,<,4,UG/L,1/7/2009,WATER SUPPLY (WELLS),GAMA,SAN DIEGO,7,NO BASIN FOUND,71,40
GASD00000868,SD 868,32.848,-116.87,PCATE,<,4,UG/L,6/11/2008,WATER SUPPLY (WELLS),GAMA,SAN DIEGO,9,NO BASIN FOUND,71,38
GASD00000913,SD 913,32.718,-116.776,PCATE,<,4,UG/L,12/4/2008,WATER SUPPLY (WELLS),GAMA,SAN DIEGO,9,NO BASIN FOUND,71,40
GASD00000932,SD 932,33.261,-116.791,PCATE,<,4,UG/L,12/18/2008,WATER SUPPLY (WELLS),GAMA,SAN DIEGO,9,NO BASIN FOUND,75,38
GASD00000942,SD 942,33.257,-116.806,PCATE,<,4,UG/L,12/18/2008,WATER SUPPLY (WELLS),GAMA,SAN DIEGO,9,NO BASIN FOUND,75,38
GASD00000858,SD 858,32.783,-116.905,PCATE,=,6.7,UG/L,6/5/2008,WATER SUPPLY (WELLS),GAMA,SAN DIEGO,9,NO BASIN FOUND,71,38
GASD00000839,SD 839,32.749,-116.906,PCATE,<,4,UG/L,5/27/2008,WATER SUPPLY (WELLS),GAMA,SAN DIEGO,9,NO BASIN FOUND,71,38
